,etat,marque,adresse,region,prix,description,image_links
167,Neuf,Google,Plateau,Dakar,480000 ,Google pixel 7pro 256giga ram 12giga tout neuf scellé dans sa boîte d'origine authentique avec garantie 2ans vous pouvez également échanger vos téléphones aussi,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2177567ce6114811128d08c6c8fe6e2e/-/horizon-files-prod/ed/picture/qj448deg/ce91b31531f5f41261425a14761155d5d2e40c35.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/158b44a37670ed96c15e70f6f1cc1390/-/horizon-files-prod/ed/picture/qj448deg/640d8f6ffb27aa4b0751babc53d365dba8c79345.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/333440312493efdefb9ced7642e11395/-/horizon-files-prod/ed/picture/qj448deg/f83f531da0d5d4afea4aaac12442417864e6f65a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/d141b39a661ee45d8069c4368dac3e3f/-/horizon-files-prod/ed/picture/qj448deg/ce91b31531f5f41261425a14761155d5d2e40c35.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/a1cda90f6b248f8e91e70c2b1495658c/-/horizon-files-prod/ed/picture/qj448deg/640d8f6ffb27aa4b0751babc53d365dba8c79345.jpg']"
168,Venant,iPhone,Médina,Dakar,325000 ,"iPhone 13 128GB,authentique venant des USA vendue sur facture et garantie avec une possibilité de livraison partout au Sénégal.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/c9674e3b77d72532b2dd9a4a3a89efe4/-/horizon-files-prod/ed/picture/qenqpmz9/c8afb1ead19655ef69e83ff0a7118668a7f34333.jpg', nan, nan, nan, nan]"
169,Venant,iPhone,Médina,Dakar,130000 ,"Méga promo Saint-Valentin,iPhone Xr 64GB venant des USA,authentiques vendu sur facture et garantie avec une possibilité de livraison partout au Sénégal.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/a5f37818c07ad491be1e31e4e27f0156/-/horizon-files-prod/ed/picture/qq478wjk/97e6ef6938765b5508ef4e01d0115fe610127062.jpg', nan, nan, nan, nan]"
170,Venant,Samsung,Plateau,Dakar,480000 ,Samsung galaxy Fold 4 256giga en très bon état excellent état neuf vrak sans la boîte venant usa 🇺🇸 Avec garantie 1an vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/45dc498066d966819d53170261e068ed/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c453917451c534d46b011ce5ae51749/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ce909cc879a2489699d12b63be433991/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/8b3e8b42e7f76d36cb6b16d3b828431a/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', nan]"
171,Neuf,Honor,Plateau,Dakar,1400000 ,Honor magic V2 ultimate dual sim 1TB 1000giga ram 16giga tout neuf dans sa boîte d'origine authentique avec garantie 1an vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/5c22f2928a4985e4a07d935dd1d7d5df/-/horizon-files-prod/ed/picture/q56x28z5/c638c10b4b42ca83f2dbdd38601f0aee2e3af792.png', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/69fe31b3b76b28b7675f50a07ea6fc57/-/horizon-files-prod/ed/picture/q56x28z5/627986d7cfbbf76a9c44070e86684161cf51f6c2.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/a0ba8d4522cd2bf4c205f82c660c41d5/-/horizon-files-prod/ed/picture/q56x28z5/c638c10b4b42ca83f2dbdd38601f0aee2e3af792.png', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/f23b55726b0ec31fd0dd65be2d90622a/-/horizon-files-prod/ed/picture/q56x28z5/627986d7cfbbf76a9c44070e86684161cf51f6c2.jpg', nan]"
172,Venant,iPhone,Point-e,Dakar,650000 ,Iphone 14 Pro Max / 128Go / Sim / Venant / Facture Conforme / Garanti 06 Mois,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/ef4ade84e69d9ff4f086a8554e657d66/-/horizon-files-prod/ed/picture/qpd68jgw/66cd7977aa6c034c61cb02b495ca8ca9fa66fbe7.jpg', nan, nan, nan, nan]"
173,Neuf,iPhone,Point-e,Dakar,950000 ,Iphone 15 Pro / 512Go / SIM / Neuf / Scelle / Facture conforme / Garanti 1 an,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/4c9ef21009669e5d88d6baeee47603fd/-/horizon-files-prod/ed/picture/qm5pnnww/e0ad3506e59f61e1e18ca8173bf6c7e885158563.jpg', nan, nan, nan, nan]"
174,Neuf,iPhone,Point-e,Dakar,1150000 ,Iphone 15 Pro Max / 512Go / SIM / Neuf / Scelle / Facture conforme / Garanti 1 an,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/3f2b37e94aae16ccd98a9adc5f562143/-/horizon-files-prod/ed/picture/qenqwwe5/fb93e58acbd6ca2736cfa5a6f21625cc2877ad59.jpg', nan, nan, nan, nan]"
175,Venant,Samsung,Plateau,Dakar,480000 ,Samsung galaxy Fold 4 256giga en très bon état excellent état neuf vrak sans la boîte venant usa 🇺🇸 Avec garantie 1an vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/45dc498066d966819d53170261e068ed/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c453917451c534d46b011ce5ae51749/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ce909cc879a2489699d12b63be433991/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/8b3e8b42e7f76d36cb6b16d3b828431a/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', nan]"
176,Venant,iPad,Plateau,Dakar,700000 ,Ipad Pro M2 Wi-Fi 12.9pouces 128giga avec clavier magique keyboard en très bon état excellent état venant des usa avec garantie 1an vous pouvez également échanger aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/82c5f5f6ebd307eebff4bed099209d6e/-/horizon-files-prod/ed/picture/q785dmpn/033e3295dfc53f1b92e6079e4de3b9e597545651.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/3929ac4eca8a3fee32058dde74158155/-/horizon-files-prod/ed/picture/q785dmpn/0985ced2dd333caab999a1dc7ca8bca404f63fd3.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/69d594c92c836d7d66ff0174b57f9ad4/-/horizon-files-prod/ed/picture/q785dmpn/3b72934f510713ca7fe77aaba8425977ed133afe.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/6a513358019371c37737ef250de29f8a/-/horizon-files-prod/ed/picture/q785dmpn/033e3295dfc53f1b92e6079e4de3b9e597545651.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/2a1dfa87e74de8490809b31a4adbefba/-/horizon-files-prod/ed/picture/q785dmpn/0985ced2dd333caab999a1dc7ca8bca404f63fd3.jpg']"
177,Neuf,Google,Pikine,Dakar,150000 ,"Samsung galaxie buds pro
Google pixel watch
Importer usa
Produit authentique
Etat neuf vendu avec facture est garanti","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2c8243b085009d64326f732ca8a38fb7/-/horizon-files-prod/ed/picture/qq47kv9n/2e93b6e12aeb74e59c097e5fba03d5b557c2846c.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/661aea44277564b4546f100d6a44bb3e/-/horizon-files-prod/ed/picture/qq47kv9n/12f35cfd900c99b408dee5b3f4286f3a07e3b937.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/4b1108859154a0809cbb9959eedc7246/-/horizon-files-prod/ed/picture/qq47kv9n/9b87d8072250448368877eba9dad8ab3a82303de.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1f837bc815de7528de3bbb45a669b85e/-/horizon-files-prod/ed/picture/qq47kv9n/6485aba25634034141e2219096d37821be933cb6.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/7eaaba0f9f6ec61cdde97bd85b48c7ce/-/horizon-files-prod/ed/picture/qq47kv9n/e8aaf255a7f8258c5867158e10e197200719b469.jpg']"
178,D'occasion,Oppo,Colobane,Dakar,300000 ,"Téléphone Oppo Reno
10 pro 256gb ram 12+12gb
2sim 50mp
Batterie 4600amh","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/7f96c7733bf2f186d07af69b0730f9e3/-/horizon-files-prod/ed/picture/qq47kvzn/c52884e3a7461f5e27ba0f8c4ac49779533b3085.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/af752b68b76c458439a598f8c4b73499/-/horizon-files-prod/ed/picture/qq47kvzn/744c256203cc85bf5b5987a93f9817a89975b9d8.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/c71cf634af281bb06744bdac52338a78/-/horizon-files-prod/ed/picture/qq47kvzn/c52884e3a7461f5e27ba0f8c4ac49779533b3085.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/d2993f7e86837c1f1bee958fe5dde76e/-/horizon-files-prod/ed/picture/qq47kvzn/744c256203cc85bf5b5987a93f9817a89975b9d8.jpg', nan]"
179,D'occasion,Honor,Colobane,Dakar,280000 ,"Téléphone honor 90
512gb ram 12+7gb
2sim
Mega pixel 200mp
Battery 5000mah","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/6d455966463970118318e5374a1bf369/-/horizon-files-prod/ed/picture/q0gwxzkz/4795572619061751d37f18e637c7fd4434d1af93.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/16e4acce5c45de72a90cb09a2f51baa5/-/horizon-files-prod/ed/picture/q0gwxzkz/f5f162742ffc0ed72935abdf0c03dc3e602fcd47.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/f509f54befad8ced18853bfc71330e80/-/horizon-files-prod/ed/picture/q0gwxzkz/4795572619061751d37f18e637c7fd4434d1af93.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/3463e3c116b293f310f505c57e44d5c5/-/horizon-files-prod/ed/picture/q0gwxzkz/f5f162742ffc0ed72935abdf0c03dc3e602fcd47.jpg', nan]"
180,Neuf,iPhone,Sacré-cœur,Dakar,160000 ,"DMB vous propose sont nouvelles arrivage iPhone XR venant des USA.ente sur facture et garantie dans ma boutique
Adresse : sacré cœur rond point Jvc
Blindé et et protège offert","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/5cb40211ff5efa778d8cc2617a11f49d/-/horizon-files-prod/ed/picture/qq4d0zzk/dae390f1bdf42511200649016d7c759b6f99f933.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/aa0b6f2c6238535ee1157cbef6e92cb9/-/horizon-files-prod/ed/picture/qq4d0zzk/7179974756acbd4e70006d8e5bb03e3d15d06667.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/36247ab1c68ed64312fae72e8f08c606/-/horizon-files-prod/ed/picture/qq4d0zzk/ef278fea092b71873eecb662079a8acb3c7ed264.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/4602fcdb78aae3d0efcbf7d6057f187a/-/horizon-files-prod/ed/picture/qq4d0zzk/dae390f1bdf42511200649016d7c759b6f99f933.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/d185bebfc1025f7c07dc54c460972f40/-/horizon-files-prod/ed/picture/qq4d0zzk/7179974756acbd4e70006d8e5bb03e3d15d06667.jpg']"
181,Neuf,Samsung,Plateau,Dakar,79000 ,"Samsung A05 64GB RAM 4GB
Tout neuf scellé dans le carton
Garantie 12mois","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/67973eda3edea50c674405d93a8ca4e7/-/horizon-files-prod/ed/picture/qpd657dq/728984884d374c85d1a688e109e91db421021ef5.jpg', nan, nan, nan, nan]"
182,Venant,Google,Plateau,Dakar,260000 ,"Google pixel 7
Stockage 128go /256goenant à l'état Neufendu avec facture et garantie.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/7167886425d0e6832d9bb4020e469080/-/horizon-files-prod/ed/picture/q6xk2zgp/cd31fba6be159ea3d1d2b8f750297afa5bf7492c.jpg', nan, nan, nan, nan]"
183,Venant,Google,Plateau,Dakar,325000 ,"Google pixel 7 pro
Stockage 128goenant état Neuf vendu avec facture et garantie.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/461b269346c3152170c92a2bbdc43823/-/horizon-files-prod/ed/picture/q56x2vmn/0d6a3befc2647ed52b3da67a76f80825cbaddb66.jpg', nan, nan, nan, nan]"
184,Neuf,Samsung,Plateau,Dakar,830000 ,"Samsung galaxie s24 ultra toutes neuf dans sa boîte authentique sous une garantie de 2ans
Duos 256Go et 512Go et 1 Terraente dans un magasin avec du facture garantie possibilité de faire la livraison","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/11de4fa42910a107a15fb5eff3d52e80/-/horizon-files-prod/ed/picture/q4482799/5cee526918afca2a5f82bbe2f07515f70c4b3c6c.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/9feb7292e2cf944eb9e1cc9c40cc6f6e/-/horizon-files-prod/ed/picture/q4482799/eaeb3616ccd4990fb1592770a2fe5c1b862abf73.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/9c4273667a194eea492460dc47c00d87/-/horizon-files-prod/ed/picture/q4482799/2a8cd11f79acbb5daae9037ab985d3226eed35c7.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/1dfb0f06d3ffd3e0d0cf4001784caa29/-/horizon-files-prod/ed/picture/q4482799/5cee526918afca2a5f82bbe2f07515f70c4b3c6c.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/89701028d1047c9f99c4d60ab0efd63e/-/horizon-files-prod/ed/picture/q4482799/eaeb3616ccd4990fb1592770a2fe5c1b862abf73.jpg']"
185,Neuf,iPhone,Médina,Dakar,550000 ,Iphone 15Simple 128go scelle sim physics de couleur rose authentique garantie apple 1ans jamais activé disponible sur facture et garantie possibilité de faire la livraison,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/a0a78da289422361fc74c8852f65aa93/-/horizon-files-prod/ed/picture/qj4rd2gv/56d8a49e5950dd6a3a8c3847be7276b60192e8ec.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/022a651cb84f35ddb1256c22b50ccae1/-/horizon-files-prod/ed/picture/qj4rd2gv/1bc2b848b5bfd027187fa9d56edec30ef957e03d.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/7d96ff4fced73df84ae2ee17e8a209dc/-/horizon-files-prod/ed/picture/qj4rd2gv/56d8a49e5950dd6a3a8c3847be7276b60192e8ec.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/19dba49e2474eda26773317b732b8d60/-/horizon-files-prod/ed/picture/qj4rd2gv/1bc2b848b5bfd027187fa9d56edec30ef957e03d.jpg', nan]"
186,Venant,Samsung,Plateau,Dakar,480000 ,Samsung galaxy Fold 4 256giga en très bon état excellent état neuf vrak sans la boîte venant usa 🇺🇸 Avec garantie 1an vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/45dc498066d966819d53170261e068ed/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c453917451c534d46b011ce5ae51749/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ce909cc879a2489699d12b63be433991/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/8b3e8b42e7f76d36cb6b16d3b828431a/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', nan]"
187,Neuf,Samsung,Pikine,Dakar,132000 ,"Samsung galaxie A25 5G
128GB 6GB ram 2sim
Batterie 5000 2 jours
Écran super amoled
État neuf boite accessoires complet vendu avec facture","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/be8ce07d9bc38a1b387c252c796b820e/-/horizon-files-prod/ed/picture/q785d94z/2c4ea62028b568958f711c9e49de1f855e695339.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/943e7ad9ba76ebe1a67176e593cbeb0f/-/horizon-files-prod/ed/picture/q785d94z/01e8501647a2209832dd3aa7c428092bd29d47fb.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/5d0f19b8d35fe0b07512faaf178db321/-/horizon-files-prod/ed/picture/q785d94z/5eb0296efbb0b26d6aadf22d5ebf8c9170ef0430.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/ceeaab7b7abeb989c910ea116c638575/-/horizon-files-prod/ed/picture/q785d94z/e15c61eccb0d8703c771cda8840c97478d1ca4a8.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/357829ee643eed8df5d9be847a2f1f5b/-/horizon-files-prod/ed/picture/q785d94z/2c4ea62028b568958f711c9e49de1f855e695339.jpg']"
188,Neuf,iPhone,Médina,Dakar,620000 ,14 pro 256GO - Neuf Scellés - Idéal pour cadeauToutes les couleurs sont disponiblesFacture et GarantieCadeau: Pochette ou Blindé offert📍Adresse :⁠ MÉDINA au niveau hôpital abass ndao (SENELEC MÉDINA)⁠KEUR MASSAR au niveau du Rond-point (en face Station Shell⁠ RUFISQUE au niveau de la gare 🚉,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/75378ee55e7f9867e7c16cc366c7deae/-/horizon-files-prod/ed/picture/qrzvk56m/1e68f0205b8bbd58bf6175c6b4cbcfbeb451685b.jpg', nan, nan, nan, nan]"
189,Neuf,iPhone,Point-e,Dakar,760000 ,Iphone 15 Pro / 128Go / E-SIM / Neuf / Scelle / Facture conforme / Garanti 1 an,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/09ecb1eb2d9a88d52dd752cf1fb4be63/-/horizon-files-prod/ed/picture/qgq9886e/a44cbc948701e018f01f832426160f290467f9b5.jpg', nan, nan, nan, nan]"
190,Neuf,iPhone,Plateau,Dakar,135000 ,Iphone XR venant des usa 64Go | Couleur blanche et noir disponible | Facture + Garantie | Cable + chargeur offert |,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/1aa5f40670b382385f15bb6eb6f9e1d5/-/horizon-files-prod/ed/picture/q785mr0m/40dd802a2a5882380c28fefee8d49d12e05101c5.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/175aded6d90838ed1dff93711ba501bd/-/horizon-files-prod/ed/picture/q785mr0m/6229a7168357481d86a98cedc60fcd453b210b4e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/04de62baf0e7f242318d6c672a58af9b/-/horizon-files-prod/ed/picture/q785mr0m/40dd802a2a5882380c28fefee8d49d12e05101c5.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/2fa6b4c41cbc8cfc670b9736b6bc207a/-/horizon-files-prod/ed/picture/q785mr0m/6229a7168357481d86a98cedc60fcd453b210b4e.jpg', nan]"
191,Neuf,Xiaomi,Plateau,Dakar,125000 ,Redmi Note 12 au meilleur prix / Version Globale / 2 SIM / 8 Go RAM / 256 Go Stockage / processeur 6 nm haut de gamme Snapdragon® 685 de Qualcomm / Écran AMOLED 120 Hz / FHD+ 2400 x 1800 / Charge rapide de 33 W / Batterie 5 000 mAh / Triple caméra 50 MP/ couleur bleu et noir disponible / Garantie 1 AN,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/e0f4cd033930ccc4af2b2f063386255a/-/horizon-files-prod/ed/picture/qkrgv6vx/ec316977a7b7c887d83dc0707b05254d206fda88.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/2a11d86151ce955edb4df0f13fb84690/-/horizon-files-prod/ed/picture/qkrgv6vx/f3f17ce556687b16b65d5679564d9a05982d077e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/65bb1faa4bce6d28e40e3447b1f3c0df/-/horizon-files-prod/ed/picture/qkrgv6vx/ec316977a7b7c887d83dc0707b05254d206fda88.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/9d7aef08641e3b4340854bb8e72ea543/-/horizon-files-prod/ed/picture/qkrgv6vx/f3f17ce556687b16b65d5679564d9a05982d077e.jpg', nan]"
192,Venant,Samsung,Fass,Dakar,59900 ,"Samsung s7 edge original vennant tres propre avec chargeur Memoire 32 go ram 3
Garantie vendu avec la facture et possibilité de livraison a un prix imbattable","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/e989a826a29d999a8ee97761bc7206a4/-/horizon-files-prod/ed/picture/q9m92w5n/f0aacff1d8c76d09b0485ed5ee0c7959564f1380.jpg', nan, nan, nan, nan]"
193,Venant,Oppo,Médina,Dakar,270000 ,Oppo Reno 9Pro 256GB venant en très bon état vendu sur facture et garantie possibilité de livraison,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/5b46c0f346b424e4322b0860ce40c6ea/-/horizon-files-prod/ed/picture/qxj2nxp2/33997577e652f4221200d0e69ecacd888529fb74.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/84156ed50773989e28a4398f529fb250/-/horizon-files-prod/ed/picture/qxj2nxp2/904fba283178719810ebe439f69281cc7d0a9c1e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/1c7da2271d1377240cf72faf81ff9726/-/horizon-files-prod/ed/picture/qxj2nxp2/33997577e652f4221200d0e69ecacd888529fb74.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/195bda6c538e1e77409fa01e9f50b570/-/horizon-files-prod/ed/picture/qxj2nxp2/904fba283178719810ebe439f69281cc7d0a9c1e.jpg', nan]"
194,Neuf,Samsung,Pikine,Dakar,360000 ,"Samsung galaxie S23 +
256GB 8GB ram sim esim
Qualcomm snap dragon 8Gen2
État neuf sans boîte vendu avec facture livraison possible","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/f3b2d6e12022c535b5ad7aa5575b474b/-/horizon-files-prod/ed/picture/qpd65n20/9bf49b7b90f56ccab98e4ca8edd67db72ab1b49d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/46258fac8aa355cc3a03ae7005bf0e1e/-/horizon-files-prod/ed/picture/qpd65n20/9e5b9b7427deb6c743ed0ef9a9bf21ef36303eaf.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/0e7269140f8d9ee76b311c1368624909/-/horizon-files-prod/ed/picture/qpd65n20/0cb3307a0b03424c45e48e825797554f20e45fc7.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/abffc93f1157c7282325d2cc454846f6/-/horizon-files-prod/ed/picture/qpd65n20/d5ca3b020b5bd76f089709468a199c06ea99fa3b.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/2eb8ed96522c8d5d92e4ac1037bef7f7/-/horizon-files-prod/ed/picture/qpd65n20/3c73389fec922a172cd8981ebcf8152589a06e2e.jpg']"
